column,entity,text
organization_code,R00_A01_13,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This Division administers and supervises State and Federal programs for infants, toddlers, and students with disabilities; assesses the educational needs of children with profound or complex disabilities; and reviews all residential placements of special education students in out-of-state private schools."
organization_code,R00_A01_14,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This Division provides leadership and technical assistance to local school systems, community colleges, State agencies, and other institutions (including business, industry, employment and training, and economic development organizations) in the planning, development, improvement, evaluation, and expansion of career and technology education programs. It also administers the Juvenile Services Education Program. The delivery of services and programs enables students to prepare for careers and pursue lifelong learning."
organization_code,R00_A01_15,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This program provides academic and career technology education instruction and transition services to youth in fourteen Department of Juvenile Services facilities."
organization_code,R00_A01_18,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This division licenses teachers, specialists and administrators, approves teacher education programs offered by colleges and universities in Maryland, coordinates certification assessments of teacher and principal candidates, and approves the educational programs of nonpublic schools."
organization_code,R00_A01_20,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>The primary function of this office is the overall administration and direction of the rehabilitation services and independent living rehabilitation services provided by the Division of Rehabilitation Services (DORS). The Office of Business Support Services provides executive direction and fiscal management; collects and tabulates case service and fiscal statistics; provides Federal fiscal reporting; conducts and monitors procurement activities; is responsible for human resources and facilities management, including the Workforce and Technology Center; manages the DivisionÃÂs information technology services; initiates requests for research and other projects; and directs the activities of the Business Enterprise Program for the Blind. The Office of P"
organization_code,R00_A01_21,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This program provides vocational rehabilitation services for individuals with disabilities so that they can maintain or achieve economic self-sufficiency through productive employment, and specialized services for individuals who are blind or deaf. The program also conducts an independent living program, and operates the Maryland Rehabilitation Center which provides comprehensive vocational and independent living rehabilitation services."
organization_code,R00_A01_22,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This program operates the Workforce and Technology Center, a comprehensive vocational rehabilitation facility, providing services designed to support the employment goals of persons with severe disabilities, including comprehensive medical function and vocational evaluation, career training and job placement rehabilitation technology services, and community living skills training."
organization_code,R00_A01_23,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This division is a Federal program administered by the State of Maryland. The Social Security Amendments of 1972 provide cash payments to qualified beneficiaries who are totally and permanently disabled and unable to engage in substantial gainful employment. The amendments also provide for welfare recipients who are blind or permanently and totally disabled to be paid by the Social Security Administration. The initial determination of the existence or non-existence of disability for the Social Security or Supplemental Security Income applicant is done by this division. Recommendations are made to the Social Security Administration which makes the final determination of eligibility for benefits and notifies applicants."
organization_code,R00_A01_24,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This office oversees programs and services for individuals whose primary disability is vision loss. The office provides services through rehabilitation counselors, rehabilitation technologists, case managers, and rehabilitation teachers with specialized training in issues of importance to people who are blind. Programs and services include career guidance and assessment, assistive technology, vocational or academic education, orientation, and mobility and/or job placement. The office also administers the Maryland Business Enterprise Program for the Blind, which prepares individuals to operate successful vending and food service operations in public facilities."
organization_code,R00_A02_01,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p>This program is the major State aid program for primary and secondary education, providing a foundation grant that estimates the amount of funding necessary to provide adequate resources to educate the average student. Over time the program has grown to include additional grants for various purposes, including (1) accounting for differences in the costs of providing educational resources among school systems, (2) ensuring that each school system received at least one percent annual increases in State aid in fiscal year 2009 and 2010, (3) changing the calculation of the net taxable income component of wealth in the education aid funding formula, (4) cushioning jurisdictions from formula aid reductions that result from declining enrollment, and (5) gra"
